12/30/2017	14392.13965
12/31/2017	12532.37988
1/1/2018	13850.49023
1/2/2018	13444.87988
1/3/2018	14754.08984
1/4/2018	15156.49023
1/5/2018	15180.08008
1/6/2018	16954.75977
1/7/2018	17174.5
1/8/2018	16228.25977
1/9/2018	14976.16992
1/10/2018	14468.08984
1/11/2018	14920.36035
1/12/2018	13308.05957
1/13/2018	13841.19043
1/14/2018	14244.12012
1/15/2018	13638.62988
1/16/2018	13634.59961
1/17/2018	11282.49023
1/18/2018	11162.7002
1/19/2018	11175.51953
1/20/2018	11521.82031
1/21/2018	12783.54004
1/22/2018	11549.98047
1/23/2018	10814.51953
